"","date_publish","source_domain","country","title_translated","first_two_sentences","Russian.Involvement","Sentiment","Topic","date_publish_continuous","has_time","date_publish_probabilistic","sentiment_clean","topic_clean","treatment","running","running_continuous","running_probabilistic","state_owned","indicator","csto","nato","neutral","high_russia"
"76272",2022-04-09,"sb.by","Belarus","What is the uniqueness of the Moscow region of the capital, whose anniversary was celebrated on 8 April?","The heart of the capital, the youngest part of the city, is the same as the Moscow region of Minsk. South-West, Malinovka, Brilevići, Grushevka... is it a joke that there are only a few fewer people living in this part of the city than in Grodno?","Not","Neutral","Other",2022-04-09 08:34:44,TRUE,2022-04-09 08:34:44,0,"Other",1,44,3832484,3832484,1,4,1,0,0,1
"4588",2022-02-15,"telegraf.al","Albania","Prague War/Epics from Dylger: Ukraine invites Basescu to get his experience from his BIVAVE assembly and www..b...","The last few days have increased tensions between Russia and Ukraine, how much the latter's conquest is a matter of hours, confirmed by Western intelligence services, well-known journalist Ylli Dyldjeri has not missed the chance to ironise Chief Democrat Lulzim Basha for changing the locks of several PD branches, as their heads crossed Berisha's arm.","Not","Neutral","Other",2022-02-15 17:22:10,TRUE,2022-02-15 17:22:10,0,"Other",0,-9,-715070,-715070,0,1,0,1,0,0
"65364",2022-07-12,"sabah.com.tr","Turkey","No one believed it.","Turkish SIHA/IHAs, which have signed successful operations in recent years and changed their strategy for war, are not falling from the headlines of the world. The Telegraph published an article on the Baytar TB2s he studied where it was produced.","Not","Neutral","Military",2022-07-12 00:59:38,TRUE,2022-07-12 00:59:38,0,"Military",1,138,11926778,11926778,0,3,0,1,0,0
"16669",2022-03-25,"168.am","Armenia","All efforts are being made to use appropriate means by the Russian side to restore the position of origin of the occupied Taliban forces in the Faruk village.","We believe that during this period the authorities of the Republic of Austria are in active spirit with the rule of the Russian Peace Forces in the Government.","Russian","Neutral","Military",2022-03-25 12:00:00,FALSE,2022-03-25 07:20:50.920922,0,"Military",1,29,2548800,2532050.9209218,0,3,1,0,0,0
"45823",2022-02-24,"botasot.info","Kosovo","Heavy images published: Russian tanks on fire and killed soldiers","Ukrainian diplomat and former Ukrainian Ambassador to Austria Olexander Scherba has distributed photographs from the war in Ukraine, where they see Russian tanks destroyed and a soldier killed near her.Scherba has written that Russian tanks burn very well.Kiev Mayor Vitaly Klitschko has declared curfew in the Ukrainian capital from 22:00 to 7am local time, according to one local time.","Russian","Neutral","Other",2022-02-24 17:03:00,TRUE,2022-02-24 17:03:00,0,"Other",1,0,61380,61380,0,3,0,0,1,0
"13163",2022-04-19,"zerkalo.az","Azerbaijan","Putin has not abandoned the goal of destroying the leadership of Ukraine.","The President of the Russian Federation, Vladimir Putin, has not abandoned the goal of destroying Ukraine's military and political leadership, as reported by the Secretary of the National Security and Defence Council, Alexei Danielov, on the broadcast of an information telemaraton. ""I would not comfort our population or say that the war has already been resolved.","Russian","Neutral","Military",2022-04-19 04:29:50,TRUE,2022-04-19 04:29:50,0,"Military",1,54,4681790,4681790,0,3,1,0,0,0
"64497",2022-03-03,"sabah.com.tr","Turkey","Exports stopped, prices dropped 50 percent.","With exports halted after the war between Russia and Ukraine, which was among Turkey's top 10 markets in fruit-sebze exports, prices dropped to 50 per cent on the domestic market. As the Russian-Ukraina war broke out, while security was waiting on the roads for exports, there were many products, especially tomatoes, peppers, eggplants, pumpkins.","Not","Neutral","Other",2022-03-03 19:56:35,TRUE,2022-03-03 19:56:35,0,"Other",1,7,676595,676595,0,3,0,1,0,0
"93104",2022-02-03,"azerbaijan-news.az","Azerbaijan","Capital: Through Russia, Russia has offered new suggestions on the border","In Russia, Russia has offered us new suggestions on the border between the borders of the country, but under the direction of our country, it has no moral rights, nor does it teach that the border between our hands for 30 years, nor does it involve any constituency or political rights associated with the laws of the country, nor does it tell us that the right to do so.","Russian","Neutral","Political",2022-02-03 16:18:15,TRUE,2022-02-03 16:18:15,0,"Political",0,-21,-1755705,-1755705,1,2,1,0,0,0
"102315",2022-05-28,"moldova-suverana.md","Moldova","Invade Ukraine, destroyed and mutilated by Russians is heroic. Russia plans or wins the wide score in Ukraine pine in Toamna","It is expected that the US will send long-acting missile systems to Ukraine, the announcement may have been made next week, reports CNN, writes True.ro.UPDATE 08.34 Russia plans a « victory on the ground","Russian","Neutral","Military",2022-05-28 11:36:00,TRUE,2022-05-28 11:36:00,0,"Military",1,93,8076960,8076960,1,4,0,0,1,1
"97763",2021-08-19,"kazpravda.kz","Kazakhstan","Daily mortality from coronavirus in Kazakhstan on 19 August","Photo: Kazpravda.kz/Adilbek Tauekelov Steela, known for the daily mortality from coronavirus in Kazakhstan on 19 August, transmits Kazpravda.kz with reference to the Ministry of Health of the Russian Federation. From coronavirus infection in Kazakhstan in 24 hours.121 persons are still receiving treatment from KVI as of 19 August.","Russian","Neutral","Other",2021-08-19 08:48:00,TRUE,2021-08-19 08:48:00,0,"Other",0,-189,-16297920,-16297920,1,2,1,0,0,1
"23441",2021-12-15,"aravot.am","Armenia","35 percent of the victims are Russia, 43 percent France.","In October and November 2021, the question was raised in Yeva, who is the best player in Haiti, compared with the attitude of Russia and France.","Russian","Neutral","Other",2021-12-15 12:00:00,FALSE,2021-12-15 14:55:58.017298,0,"Other",0,-71,-6091200,-6080641.98270249,0,1,1,0,0,0
"43438",2022-02-26,"rus.azattyq.org","Kazakhstan","""No one knows what's gonna happen."" Thousands of Ukrainians have come to the western borders looking for safe places.","A small railway station in the Polish Contemplation. Before the border with Ukraine, a few kilometres.","Not","Neutral","Other",2022-02-26 12:00:00,FALSE,2022-02-26 06:55:12.919098,0,"Other",1,2,216000,197712.919098377,0,3,1,0,0,1
"108691",2022-08-03,"trthaber.com","Turkey","An Azerbaijan soldier has become a martyr","According to an Azerbaijan Defence Ministry statement, illegal Armenian forces in Russian areas where the elements are temporarily located have taken heavy fire in Azerbaijan positions in Lacin province in the morning. Anar Kazimov, a soldier of Armenian forces fired, was reportedly killed due to a gunshot wound.","Russian","Neutral","Military",2022-08-03 13:23:00,TRUE,2022-08-03 13:23:00,0,"Military",1,160,13872180,13872180,1,4,0,1,0,0
"39388",2022-03-19,"hvg.hu","Hungary","OECD: A special tax should be imposed on oil giants to counter the crisis","The organization points out that global economic growth may decrease by more than 1% due to the war in Ukraine. The rate of increase can also be accelerated if the war is prolonged in Ukraine.","Not","Neutral","Other",2022-03-19 12:00:00,FALSE,2022-03-19 19:33:45.124185,0,"Other",1,23,2030400,2057625.12418509,0,3,0,1,0,0
"5467",2022-05-06,"abzas.org","Azerbaijan","Russian MFA: Negotiations with Ukraine are at a standstill","Peace talks between Russia and Ukraine are at a standstill. This was stated by the Deputy Director of the Information and Press Department of the Ministry of Foreign Affairs of Russia, Alexey Zaitsev.","Russian","Neutral","Political",2022-05-06 12:00:00,FALSE,2022-05-06 23:18:33.007484,0,"Political",1,71,6177600,6218313.00748372,0,3,1,0,0,0
"38958",2022-03-21,"hvg.hu","Hungary","Ukraine and Russia are negotiating again on Monday","The Russian and Ukrainian delegations held a 90-minute video call on Monday, and the working groups continued the discussions during the day, as announced by a Ukrainian competent member of the Guardian. David Arakhamia, a member of the Ukrainian delegation, said that they would be working all day.Aleksandr Rodnyanski, Ukrainian President Volodimir Zelensky's advisor at the same time told the BBC that Russia was not serious about peace talks.","Russian","Neutral","Political",2022-03-21 12:00:00,FALSE,2022-03-21 12:11:02.92647,0,"Political",1,25,2203200,2203862.9264698,0,3,0,1,0,0
"14281",2022-07-05,"zerkalo.az","Azerbaijan","Russia withdrew part of the troops from the border with Finland: allegedly","The Russian Federation has withdrawn part of its troops from the border with Finland, namely, the personnel and equipment of the 80th separate Arctic mobile-armour brigade, which could have been sent to war against Ukraine. The relevant information was provided by Yle, which analysed the satellite images of a Russian military unit in the village of Alakurtti Murman province.","Russian","Neutral","Military",2022-07-05 16:58:17,TRUE,2022-07-05 16:58:17,0,"Military",1,131,11379497,11379497,0,3,1,0,0,0
"87815",2022-04-28,"rs.n1info.com","Serbia","The arrival of Russians and Ukrainians and their companies raised the rental price by up to 40 percent","The Ukrainian crisis has brought a large number of Ukrainian and Russian citizens to Serbia. Renting apartments has become more expensive in Belgrade, Nis and Novi Sad, because the owners of Russian IT companies are moving their business and all employees in our country.","Russian","Neutral","Economic",2022-04-28 19:30:47,TRUE,2022-04-28 19:30:47,0,"Economic",1,63,5513447,5513447,0,3,0,0,1,0
"77384",2022-06-16,"sb.by","Belarus","Petrishenko assessed the status of preparations for the Russian CT at the BGEU","Today, Deputy Prime Minister Igor Petrishenko evaluated the preparations for the centralized Russian-language testing at the Belarusian State Economic University, and the Deputy Head of Government examined the audience where the CT is being conducted, communicated with the applicants. Igor Petrishenko recalled that the CT was launched in the country on 14 June when the Belarusian language test began.","Russian","Neutral","Other",2022-06-16 13:17:55,TRUE,2022-06-16 13:17:55,0,"Other",1,112,9724675,9724675,1,4,1,0,0,1
"5245",2022-03-30,"abzas.org","Azerbaijan","Zelensky: ""There will be no compromise on the territorial integrity of Ukraine""","President of Ukraine Volodymyr Zelensky made a video appeal about the results of the 34th day of the war. He commented on the results of the new round of peace talks held in Istanbul on March 29 between Russia and Ukraine.","Russian","Neutral","Political",2022-03-30 12:00:00,FALSE,2022-03-30 11:03:34.90493,0,"Political",1,34,2980800,2977414.90493035,0,3,1,0,0,0
"19072",2021-11-26,"1in.am","Armenia","Statement by the leaders of Haiti, Azerbaijan and the RD","The president of the Republic of China, Nicola Pashan, President of the Russian Federation, Vladimir Putin and President of Addrbean, agreed on the results of a meeting by hand.","Russian","Neutral","Political",2021-11-26 12:00:00,FALSE,2021-11-26 19:43:39.154985,0,"Political",0,-90,-7732800,-7704980.84501481,0,1,1,0,0,0
"92467",2022-05-14,"agenda.ge","Georgia","Ruling party Chairman: Georgia not present at G7 Summit due to not being “connected with war”","Georgian officials were not present at the G7 Summit because the country is “not connected with the war” unlike Ukraine and Moldova, Irakli Kobakhidze, the Chairman of the ruling Georgian Dream party, said on Saturday. The reason [for the absence] is that the current situation in Georgia is not related to the war - consequently, the reason is positive.","Not","Neutral","Political",2022-05-14 17:41:00,TRUE,2022-05-14 17:41:00,0,"Political",1,79,6889260,6889260,1,4,0,0,1,1
"91079",2022-04-01,"1lurer.am","Armenia","Britain advises Ukraine not to act hastily with Russia","Great Britain has a more narrower position than the United States, France and Germany, on signing agreements between RD and Ukraine, reports The Times, witnessing government","Not","Neutral","Political",2022-04-01 14:16:56,TRUE,2022-04-01 14:16:56,0,"Political",1,36,3161816,3161816,1,4,1,0,0,0
"56547",2022-02-14,"danas.rs","Serbia","Peskov: Putin will support Russia's reaction to the US and NATO responses on security guarantees","Russian President Vladimir Putin will support Russia's reaction to US and NATO responses to security guarantees at the appropriate time, Kremlin spokesman Dmitry Peskov said today. Russia's long-term legally binding guarantees for its security, TASS reported.","Russian","Neutral","Political",2022-02-14 19:01:00,TRUE,2022-02-14 19:01:00,0,"Political",0,-10,-795540,-795540,0,1,0,0,1,0
"44529",2021-11-03,"botasot.info","Kosovo","CIA Director of Moscow for Russian-US Relations","CIA Director William Burns is holding a rare visit to Moscow to discuss US-Russia relations.Visita is among the last efforts of a series of high-level contacts showing that both sides want to continue talking despite mutual distrust and a long list of disputes.A spokesman from the US Embassy said Mr. Burns heads a delegation of senior American officials for talks Tuesday and Wednesday with the request of President Joe.","Russian","Neutral","Political",2021-11-03 06:28:00,TRUE,2021-11-03 06:28:00,0,"Political",0,-113,-9739920,-9739920,0,1,0,0,1,0
"94115",2022-02-24,"azertag.az","Azerbaijan","Demitry: Azerbaijara’s entire region of Moscow provides a guarantee of independence, independence, and security","The main theme of this day is that the country is signed on official trips to Russia and between Russia and the Palestinian activity, a renowned news of a new relationship, a renowned by the people who are renowned for the development of a new country.","Russian","Neutral","Political",2022-02-24 18:24:00,TRUE,2022-02-24 18:24:00,0,"Political",1,0,66240,66240,1,4,1,0,0,0
"40833",2022-05-04,"index.hu","Hungary","The plane took off, which Moscow would launch in a nuclear war","In the event of a nuclear strike, this would be the plane from which Vladimir Putin would control the country. According to Korrespondent and Daily Mail, the plane took off 12 years ago in 2010 on the occasion of the 9th of May victory.","Russian","Neutral","Military",2022-05-04 12:00:00,FALSE,2022-05-04 09:02:12.106416,0,"Military",1,69,6004800,5994132.10641551,0,3,0,1,0,0
"89417",2022-08-19,"rs.n1info.com","Serbia","Austria, the Czech Republic and Slovakia believe that the goal is the enlargement of the EU to the Western Balkans","Austria, the Czech Republic and Slovakia believe that the expansion of the European Union to the Western Balkans is a \""long-term common goal\"" and that the region must not be left to the influence of non-democratic actors from the outside, said officials of the parliaments of the three countries. President of the National Council, the lower house of the Austrian parliament, Wolfgang Sobotka stated that, \""in light of the influence that actors like Russia, China and Turkey are trying to exert in Southeastern Europe, Austria is a strong supporter of the European integration of the Western Balkans - Albania, Bosnia and Herzegovina, Montenegro, Kosovo, North Macedonia and Serbia.","Not","Neutral","Political",2022-08-19 13:09:46,TRUE,2022-08-19 13:09:46,0,"Political",1,176,15253786,15253786,0,3,0,0,1,0
"90642",2022-02-16,"1lurer.am","Armenia","Russia’s Superpowers in Syria","Russia has begun its major powers in the Middle East with the participation of aviation and military forces.","Russian","Neutral","Military",2022-02-16 11:43:04,TRUE,2022-02-16 11:43:04,0,"Military",0,-8,-649016,-649016,1,2,1,0,0,0
"104340",2021-11-08,"rts.rs","Serbia","Russian military facilities are still in Belarus for 25 years","The time limit for the acquisition of military facilities has been longer than 25 years, it is stated in the protocol signed by the Government of the Russian Federation and Belarus. Belarus and Russia signed in 1995 intergovernmental agreements on the use of Baranov.","Russian","Neutral","Military",2021-11-08 12:00:00,FALSE,2021-11-08 08:11:16.690221,0,"Military",0,-108,-9288000,-9301723.30977917,1,2,0,0,1,0
"58048",2022-04-21,"danas.rs","Serbia","Jelen: Europe should reduce its dependence on Russian energy without raising world prices","Europe's ban on Russian gas and oil imports carries a risk of rising world energy prices, US Treasury Secretary Janet Yellen warned today and called on Europe to reduce its dependence without \""punishing the entire planet.\"" We should be careful with a complete European ban on oil imports, she said. \""If we can find a way to do this without harming the whole planet by rising energy prices (which results from that), that would be ideal, that is the question we are trying to think about together.\"" she said.European countries","Not","Neutral","Economic",2022-04-21 20:27:00,TRUE,2022-04-21 20:27:00,0,"Economic",1,56,4912020,4912020,0,3,0,0,1,0
"108470",2022-07-08,"trthaber.com","Turkey","U.S. General talks about possible conflict with China: We will first target the command control mechanism","US Marine Corps Commander General David Berger, speaking at the Hudson Institute in Washington, has assessed the US Marine Corps's new battle doctrine and force design. Noting that logistics is now as critical as intelligence, Berger said that logistics has become the first subject of operation planning, as well as logistics, that knowledge of the battlefield is extremely critical in Russia-Ukraina war.","Not","Neutral","Military",2022-07-08 09:58:00,TRUE,2022-07-08 09:58:00,0,"Military",1,134,11613480,11613480,1,4,0,1,0,0
"30876",2022-02-21,"nashaniva.by","Belarus","Russia claims that it has already received 60,000 refugees from DNR and LND.","More than 61,000 residents of Donbas arrived in Russia, as reported by Alexander Chupriyan, head of the Ministry of Foreign Affairs. Photo: ria.ru.","Russian","Neutral","Other",2022-02-21 10:39:26,TRUE,2022-02-21 10:39:26,0,"Other",0,-3,-220834,-220834,0,1,1,0,0,1
"87389",2022-03-28,"rs.n1info.com","Serbia","Nebojsa Zelenovic is also a guest on Dan live about the consequences of the Russian invasion of Ukraine","In the Live Day with Miloš Konatar, the president of the Club of Deputies \""Black and White\"" in the Parliament of Montenegro, we analyze the results of the local elections in Ulcinj and Berane. Did these elections also show a downward trend in trust in Milo Đukanović's Democratic Party of Socialists (DPS)?","Not","Neutral","Political",2022-03-28 10:25:33,TRUE,2022-03-28 10:25:33,0,"Political",1,32,2802333,2802333,0,3,0,0,1,0
"91222",2022-04-05,"1lurer.am","Armenia","Slovakia can pay against Russian gas with a ruble before the economy","In front of Slovakia's economy, Richard Sullik has announced in the national television series that the country cannot be denied the provision of Russian weapons.","Russian","Neutral","Economic",2022-04-05 12:56:06,TRUE,2022-04-05 12:56:06,0,"Economic",1,40,3502566,3502566,1,4,1,0,0,0
"41801",2021-10-16,"diapazon.kz","Kazakhstan","The Russian childhood vaccine for COVID-19 may be called ""Sputnik M""","The vaccine against the coronavirus for children, developed by the Russian National Research Centre for epidemiology and Microbiology named N. F. Gamalei, can be called ""Sputnik M"", transmits @gazeta_diapazon, referring to RIA Newsti. In July Moscow, a clinical trial of a vaccine for adolescents aged 12-17 years began.","Russian","Neutral","Other",2021-10-16 12:00:00,FALSE,2021-10-16 17:39:09.740999,0,"Other",0,-131,-11275200,-11254850.2590008,0,1,1,0,0,1
"23425",2021-11-15,"aravot.am","Armenia","Tovo Clare is concerned about the problem of obesity.","Tovo Claar, a special representative of the Euramian Union in the South Caucasus and Russia, is concerned about the problem of the Caribbean border. ""I am concerned about Estonia and A","Russian","Neutral","Other",2021-11-15 12:00:00,FALSE,2021-11-15 13:42:30.942927,0,"Other",0,-101,-8683200,-8677049.05707264,0,1,1,0,0,0
"51542",2022-03-02,"publika.md","Moldova","Prison shift in the Sumí region. Russian soldiers released five Ukrainian soldiers, and Ukrainians - a Russian officer","In the Sumí region of Ukraine, a green corridor was created for a change of prisons - the Russian military released five Ukrainian soldiers, and the Ukrainians - a Russian officer.The announcement was made by the Regional Administration Chief.","Russian","Neutral","Military",2022-03-02 08:28:09,TRUE,2022-03-02 08:28:09,0,"Military",1,6,548889,548889,0,3,0,0,1,1
"6839",2021-11-16,"azeritimes.com","Azerbaijan","‘3 + 3’ or ‘3 + 2’։ New format for solving problems in South Caucasus","Turkey’s influence in the South Caucasus region is growing
The war in Karabakh in 2020 and its results led to the transformation of the existing decision-making system. Now Turkey has a clear influence on the processes taking place in the region.","Not","Neutral","Political",2021-11-16 12:00:00,FALSE,2021-11-16 14:11:03.329954,0,"Political",0,-100,-8596800,-8588936.67004633,0,1,1,0,0,0
