"","date_publish","source_domain","country","title_translated","first_two_sentences","Russian.Involvement","Sentiment","Topic","date_publish_continuous","has_time","date_publish_probabilistic","sentiment_clean","topic_clean","treatment","running","running_continuous","running_probabilistic","state_owned","indicator","csto","nato","neutral","high_russia"
"1242",2022-05-22,"zerkalo.az","Azerbaijan","Lithuania will no longer receive electricity, gas and oil from the Russian Federation","Lithuania stopped importing electricity from Russia on 22 May. This was previously announced by the Lithuanian operator of the Litgrid transmission system.","Russian","Positive","Economic",2022-05-22 09:34:28,TRUE,2022-05-22 09:34:28,1,"Economic",1,87,7551268,7551268,0,3,1,0,0,0
"4620",2022-03-31,"botasot.info","Kosovo","Russia says it will open humanitarian corridor from Marioupolis on April 1st","The Russian Defence Ministry said on Thursday it would open a humanitarian corridor from the besieged town of Marioupolis in Zaporzya on Friday, Tass news agency reported. The agency quoted Colonel Mikhail Mizintsev, director of the Russian National Centre for Defence Management, as saying Moscow was acting in a request French President Emmanuel Macron and German Chancellor Olaf Schol","Russian","Positive","Military",2022-03-31 21:09:00,TRUE,2022-03-31 21:09:00,1,"Military",1,35,3100140,3100140,0,3,0,0,1,0
"6750",2021-10-01,"sb.by","Belarus","Lukashenko congratulated the Russian People &apos; s Artist Nina Usatova on her anniversary.","""Alexandr Lukashenka, the Head of State, expressed his conviction that the artist's creativity would continue to strengthen cultural ties and friendship among our countries, and the President wished her lasting health, energy, happiness and well-being.","Russian","Positive","Culture",2021-10-01 07:15:42,TRUE,2021-10-01 07:15:42,1,"Culture",0,-146,-12588258,-12588258,1,2,1,0,0,1
"5759",2022-07-22,"posta.com.tr","Turkey","EU praises Turkey: Appreciative","The European Union (EU) has announced its satisfaction with a grain agreement signed by Ukraine and Russia in the United Nations (UN) under the leadership of Turkey. The European Union (EU) High Representative for Foreign Relations and Vice President of the European Commission Josep Borrell (EU) official statement from the office of the European Union, Ukraine, Russia, Turkey and the United Nations signed in Istanbul today, and obstacles to Ukraine's export of grain from the Black Sea","Russian","Positive","Economic",2022-07-22 19:43:36,TRUE,2022-07-22 19:43:36,1,"Economic",1,148,12858216,12858216,0,3,0,1,0,0
"7659",2022-06-30,"sb.by","Belarus","""We found each other thanks to tomatoes."" Ivie and Minusinsk in Grodno signed a cooperation agreement.","In fields IX of the Forum of Regions of Belarus and Russia, not only new economic ties are being created, but also cultural ones are being created. Thus today, the Belarusian city of Ivie and the Russian Minusinsk solemnly signed a cooperation agreement.","Russian","Positive","Culture",2022-06-30 12:38:27,TRUE,2022-06-30 12:38:27,1,"Culture",1,126,10931907,10931907,1,4,1,0,0,1
"9034",2022-07-29,"1lurer.am","Armenia","I am deeply sorry for my friend and family of victims of the NNGS in Russia.","IN THE days following the disaster of terrorism in Russia, Armenian Pambuchian, former president of the United States, once said to his family: “I was sad to hear that Russia was devastated before the terrorist attacks","Russian","Positive","Culture",2022-07-29 22:35:16,TRUE,2022-07-29 22:35:16,1,"Culture",1,155,13473316,13473316,1,4,1,0,0,0
"2105",2022-06-01,"1in.am","Armenia","China has been called to the West to stop pressure on Russia","China's official representative of China's ANG said China is against Ukraine's opposition to US and Western politics and needs to","Russian","Positive","Political",2022-06-01 12:00:00,FALSE,2022-06-01 09:19:53.829216,1,"Political",1,97,8424000,8414393.82921553,0,3,1,0,0,0
"2043",2022-04-25,"1in.am","Armenia","Putin’s Thanks to Makrónisos","Russia's President Vladimir Putin thanked Emmanuel McCron for his election to the French president's office. On April 25, Kramley's office announced it.","Russian","Positive","Political",2022-04-25 12:00:00,FALSE,2022-04-25 10:01:19.116537,1,"Political",1,60,5227200,5220079.11653686,0,3,1,0,0,0
"10509",2022-03-12,"rts.rs","Serbia","The Russian family from Shumaday took care of Ukrainian refugees","Manmar with three and Anna Nižegordov with two children after the first explosion and several hours spent at the shelter left Kiev, although they didn't want to.","Russian","Positive","Other",2022-03-12 12:00:00,FALSE,2022-03-12 07:37:30.873055,1,"Other",1,16,1425600,1409850.87305546,1,4,0,0,1,0
"6755",2021-10-14,"sb.by","Belarus","As a result of the meeting of the Eurasian Higher Economic Council, participants endorsed the statement on the economic cooperation of the member States of the EEA within the framework of the Climate Agenda.","""We, the Heads of State of the member States of the Eurasian Economic Union of the Republic of Armenia, the Republic of Belarus, the Republic of Kazakhstan, the Kyrgyz Republic and the Russian Federation (hereinafter referred to as the Member States, the EEC), based on the principles of the Charter of the United Nations and the Treaty on the Eurasian Economic Union, bearing in mind that our States are Parties to the United Nations Framework Convention on Climate Change and the Paris Agreement, expressing commitment to the","Russian","Positive","Political",2021-10-14 16:00:00,TRUE,2021-10-14 16:00:00,1,"Political",0,-133,-11433600,-11433600,1,2,1,0,0,1
"785",2022-03-03,"azeritimes.com","Azerbaijan","Germany, Norway mull pipeline construction for hydrogen supply","Germany and Norway are discussing the construction of a pipeline between the two countries to transport hydrogen as one of the measures to reduce Europe’s dependence on Russian energy resources, Report informs citing Interfax. In the near future, the two countries will begin a technical analysis of the project to transport ""green"" hydrogen from Norway to Germany.","Not","Positive","Economic",2022-03-03 12:00:00,FALSE,2022-03-03 14:13:17.841067,1,"Economic",1,7,648000,655997.841066837,0,3,1,0,0,0
"2232",2021-09-20,"aravot.am","Armenia","Haiti has started producing a ""Sputnic Light"" codification material.","The Russian-based introductions (ROUNH) to the HIE Economies are jointly and with a leading Chinese doctorate Liquivor, PBBs announces against the Crown.","Russian","Positive","Other",2021-09-20 12:00:00,FALSE,2021-09-20 19:06:46.203277,1,"Other",0,-157,-13521600,-13495993.7967231,0,1,1,0,0,0
"2346",2022-03-29,"aravot.am","Armenia","Mosquito works hard to maintain peace in Larabal.","Russia is working hard to maintain peace in Larabal.","Russian","Positive","Political",2022-03-29 12:00:00,FALSE,2022-03-29 10:50:09.218529,1,"Political",1,33,2894400,2890209.21852875,0,3,1,0,0,0
"2438",2022-08-02,"aravot.am","Armenia","RD is actively involved in the preparation of the Charter of Peace in Azerbaijan and Haiti.","Sputnik Armenia. Moreover, in the rest of the world, the right of Moscow to restrict and delimitation can greatly enhance the safety of the Himalaya border and the whole area.","Russian","Positive","Military",2022-08-02 12:00:00,FALSE,2022-08-02 11:18:04.491634,1,"Military",1,159,13780800,13778284.4916337,0,3,1,0,0,0
"959",2022-08-06,"azeritimes.com","Azerbaijan","Number of Russian companies allowed to export livestock products to Azerbaijan","As many as 24 Russian enterprises have additionally been entitled to export livestock products to Azerbaijan, Trend reports via Russia's Federal Service for Veterinary and Phytosanitary Surveillance (Rosselkhoznadzor).Original Article","Russian","Positive","Economic",2022-08-06 12:00:00,FALSE,2022-08-06 10:08:02.875236,1,"Economic",1,163,14126400,14119682.8752356,0,3,1,0,0,0
"881",2022-06-04,"azeritimes.com","Azerbaijan","President Ilham Aliyev congratulates Vladimir Putin","President of Azerbaijan Ilham Aliyev has congratulated Russian President Vladimir Putin on Russia Day, Report informs. Subscribe to our Twitter page","Russian","Positive","Political",2022-06-04 12:00:00,FALSE,2022-06-04 20:56:31.350821,1,"Political",1,100,8683200,8715391.35082102,0,3,1,0,0,0
"7193",2022-03-27,"sb.by","Belarus","Bellegprom: plan for cooperation between Belarusian and Russian producers","The first meeting of the Belarusian-Russian sub-working group on light industry was held in videoconference format, and reported to Bellegprom, editor of Bellegprom, Marina Vsakevich. Similar meetings were foreseen in the plan for the implementation of the programme of the Federal State to develop a unified industrial policy and would become regular.","Russian","Positive","Economic",2022-03-27 11:21:03,TRUE,2022-03-27 11:21:03,1,"Economic",1,31,2719263,2719263,1,4,1,0,0,1
"2325",2022-03-03,"aravot.am","Armenia","The president thanked Miguel Mishustin","Prime Minister Nicole Pashina has sent a letter of thanks to the President of the Russian Dashasan regime, Michael Mushustin, on the anniversary of his birth.","Russian","Positive","Political",2022-03-03 12:00:00,FALSE,2022-03-03 17:22:27.639912,1,"Political",1,7,648000,667347.639912367,0,3,1,0,0,0
"10346",2022-01-26,"rtklive.com","Kosovo","Pope Francis: Ukrainians deserve peace","""I ask you to pray for peace in Ukraine and to do it often throughout this day,"" said Pope Francisescu at the end of his weekly audience. Until the threat of war with Russia continues to approach Ukraine, Pope Francisescu in special prayer has stressed that Ukrainians ""deserve peace.""","Russian","Positive","Culture",2022-01-26 17:06:00,TRUE,2022-01-26 17:06:00,1,"Culture",0,-29,-2444040,-2444040,1,2,0,0,1,0
"4193",2022-03-22,"caravan.kz","Kazakhstan","Kazakhstan Police Officer received a medal for his contribution to the development of Russian literature - News of Karavan","This was reported to Major Talgat Nurgaliev by the Presidency of the Union of Writers of Russia in early February, and only the other day in Moscow was the award awarded to the winners.","Not","Positive","Culture",2022-03-22 12:00:00,FALSE,2022-03-22 08:46:14.035408,1,"Culture",1,26,2289600,2277974.03540754,0,3,1,0,0,1
"432",2022-04-30,"abzas.org","Azerbaijan","The Russian Ministry of Finance made the payment in dollars for Eurobonds, which it previously planned to pay in rubles","The Ministry of Finance of the Russian Federation announced on April 29 that it fulfilled its obligations under the Eurobonds ""Russia-2022"" and ""Russia-2042"" in dollars. The funds were transferred to the Citibank payment agency.","Russian","Positive","Economic",2022-04-30 12:00:00,FALSE,2022-04-30 06:48:33.583854,1,"Economic",1,65,5659200,5640513.58385444,0,3,1,0,0,0
"6683",2021-09-09,"sb.by","Belarus","Expert interaction between Russia and Belarus - demand for time","Tomorrow, 10 September, an analytical report on integration of Belarus and Russia: time for strategic decisions will be presented at a press conference with the Moscow-Minsk Telebridge. This outcome document is the result of the semi-annual work of a joint expert group assessing the state and prospects of Russian-Belarusn relations and the Union State.","Russian","Positive","Political",2021-09-09 09:47:00,TRUE,2021-09-09 09:47:00,1,"Political",0,-168,-14479980,-14479980,1,2,1,0,0,1
"9817",2022-06-02,"eng.belta.by","Belarus","Belarus, Russia's Leningrad Oblast explore new opportunities amid sanctions","MINSK, 2 June (BelTA) – Belarus and Leningrad Oblast are intent on exploring new opportunities, which are opening up in the current situation brought about by the pressure of Western sanctions. First Deputy Prime Minister of Belarus Nikolai Snopkov made the statement at a session of the joint commission on advancing cooperation between Belarus and Russia's Leningrad Oblast, BelTA has learned.","Russian","Positive","Economic",2022-06-02 19:11:14,TRUE,2022-06-02 19:11:14,1,"Economic",1,98,8536274,8536274,1,4,1,0,0,1
"8124",2022-02-23,"ambebi.ge","Georgia","\""Today we are an independent Georgia and Russia could not do anything about it\"" - Salome Zurabishvili","This day is not really a day of mourning and should never be, neither February 25 nor April 9th. \""All these dates are the day of our victory, because today we are an independent Georgia and Russia could not and will not do anything about it,\"" Georgian President Salome Zurabishvili said at an event dedicated to the memory of cadets in the parliament.","Russian","Positive","Political",2022-02-23 09:13:00,TRUE,2022-02-23 09:13:00,1,"Political",0,-1,-53220,-53220,0,1,0,0,1,1
"6603",2021-09-09,"nv-online.info","Belarus","Putin and Lukashenko agreed on a gas price in 2022.","The negotiations between Vladimir Putin and Alexander Lukashenko lasted three hours. At the final press conference, the President of the Russian Federation reported that 28 programmes had been negotiated with Lukashenko to further deepen the integration processes between the two countries.","Russian","Positive","Economic",2021-09-09 19:03:11,TRUE,2021-09-09 19:03:11,1,"Economic",0,-168,-14446609,-14446609,0,1,1,0,0,1
"4949",2022-02-09,"publika.md","Moldova","Kremlin's spokesman announced that Russia will withdraw troops from Belarus","Dmitri Peskov, the spokesman for Kremlin, announced that Russia will withdraw its armed forces from the Republic of Belarus after the common military maneuvers have been completed there, inform DPA and AFP, according to reality.net.","Russian","Positive","Military",2022-02-09 10:21:40,TRUE,2022-02-09 10:21:40,1,"Military",0,-15,-1258700,-1258700,0,1,0,0,1,1
"8190",2022-03-29,"ambebi.ge","Georgia","\""Russia no longer demands the denationalization of Ukraine, at the same time, agrees to Ukraine becoming a member of the European Union on the condition that ...\"" - What the Financial Times writes","Russia no longer demands the denationalization of Ukraine and, at the same time, agrees to Ukraine becoming a member of the European Union on the condition that it does not join military alliances. According to the Financial Times, citing four independent sources.","Russian","Positive","Political",2022-03-29 09:18:00,TRUE,2022-03-29 09:18:00,1,"Political",1,33,2884680,2884680,0,3,0,0,1,1
"9628",2022-03-29,"eng.belta.by","Belarus","St Petersburg receives batch of buses made by Belarusian MAZ","ST PETERSBURG, 29 March (BelTA) – A batch of Belarusian passenger vehicles has been handed over to St Petersburg. Prime Minister of Belarus Roman Golovchenko and St Petersburg Governor Aleksandr Beglov took part in the ceremony, BelTA has learned.","Russian","Positive","Economic",2022-03-29 19:24:49,TRUE,2022-03-29 19:24:49,1,"Economic",1,33,2921089,2921089,1,4,1,0,0,1
"411",2022-02-23,"abzas.org","Azerbaijan","Azerbaijan has signed the Declaration on alliance with Russia, the text of the document has been announced","The Ministry of Foreign Affairs of Azerbaijan announced the text of the ""Declaration on mutual cooperation between the Russian Federation and the Republic of Azerbaijan"" in Moscow. The declaration reads: President of the Russian Federation Vladimir Putin and President of the Republic of Azerbaijan Ilham Aliyev,","Russian","Positive","Political",2022-02-23 12:00:00,FALSE,2022-02-23 20:38:29.949528,1,"Political",0,-1,-43200,-12090.0504724979,0,1,1,0,0,0
"606",2021-11-15,"azeritimes.com","Azerbaijan","Trilateral statement to end second Karabakh war marks new epoch for South Caucasus","By Trend
A year has passed since the signing of a trilateral statement by the presidents of Azerbaijan, Russia and the prime minister of Armenia, which stopped the bloodshed in Karabakh [second Karabakh war in 2020], Trend reports. This statement means historic victory of Azerbaijan and the defeat of Armenia.","Russian","Positive","Political",2021-11-15 12:00:00,FALSE,2021-11-15 03:11:15.533092,1,"Political",0,-101,-8683200,-8714924.46690845,0,1,1,0,0,0
"4468",2021-09-20,"botasot.info","Kosovo","United Russia to Victory","Russia's ruling party, United Russia, is on the way to secure a comfortable victory in the Parliament's Lower Chamber, otherwise known as the Russian State Duma.The elections in Russia were held from 17 September to 19 September.With 71 per cent of the vote counted, the Central Election Commission said that United Russia, which supports Russian President Vladimir Putin, has won nearly 49 per cent of the vote.BE. Putin, even though he is not a leader.","Russian","Positive","Political",2021-09-20 08:12:00,TRUE,2021-09-20 08:12:00,1,"Political",0,-157,-13535280,-13535280,0,1,0,0,1,0
"7004",2022-02-07,"sb.by","Belarus","Lukashenko on Belarus and Russia: Fatherland one and two States","There is one homeland in Brest to Vladivostok, but there are two states, which the President of Belarus, Alexander Lukashenko, said in an interview to a journalist, VGTRK, a radio and television director Vladimir Soloviev, says to BELTA, ""Brest to Vladivostok,"" which is my world-viewing conviction.","Russian","Positive","Political",2022-02-07 12:12:06,TRUE,2022-02-07 12:12:06,1,"Political",0,-17,-1424874,-1424874,1,2,1,0,0,1
"7686",2022-06-23,"sb.by","Belarus","A few minutes before the Memorial Trains, participants were asked about their expectations.","On 22 June, one of the brightest adventures of this summer began for 200 students from Belarus and Russia: on the ""Memoria Train"", they went on a trip to the cities of two countries.","Russian","Positive","Culture",2022-06-23 14:45:00,TRUE,2022-06-23 14:45:00,1,"Culture",1,119,10334700,10334700,1,4,1,0,0,1
"7487",2022-05-19,"sb.by","Belarus","Eyes on the departure of Western companies: the flight of competitors is a huge chance","The escape of Western competitors from markets is a huge opportunity for the enterprises of the Eurasian Economic Union, which was announced in a press conference by Sergei Glaziev, a member of the Council of Integration and Macroeconomics of the Eurasian Economic Commission, commenting on the departure of Western companies from the Russian Federation, and by Belta reporter.","Russian","Positive","Economic",2022-05-19 16:14:06,TRUE,2022-05-19 16:14:06,1,"Economic",1,84,7316046,7316046,1,4,1,0,0,1
"6149",2021-12-25,"sozcu.com.tr","Turkey","Russia: More than 10,000 troops returning to bases on Ukraine border","Russia: More than 10,000 troops are returning to bases on the Ukrainian border. A move has come from Russia, which has gathered troops on the Ukrainian border and caused the talks that it will invade the country.","Russian","Positive","Military",2021-12-25 15:58:02,TRUE,2021-12-25 15:58:02,1,"Military",0,-61,-5212918,-5212918,0,1,0,1,0,0
"2345",2022-03-25,"aravot.am","Armenia","The Russian Peacekeepers are also on fire.","Everything's normal. The situation is controlled.","Russian","Positive","Other",2022-03-25 12:00:00,FALSE,2022-03-25 10:25:29.633792,1,"Other",1,29,2548800,2543129.63379216,0,3,1,0,0,0
"2077",2022-05-10,"1in.am","Armenia","The chairman of the program welcomed the representatives of the Russian community","The President of the Republic of Austria accepted on 10 May the representatives of the Russian Federation of the Russian Federation, under the leadership of the President of the Community, Alexander Borovo.","Russian","Positive","Culture",2022-05-10 12:00:00,FALSE,2022-05-10 08:53:16.172814,1,"Culture",1,75,6523200,6511996.17281437,0,3,1,0,0,0
"5080",2022-06-15,"timpul.md","Moldova","Under the Russian bomb blast, rebuilt by Ukrainians in 29 days: ""The second army is the paths of war""","The director general of the national railway company, Aleksandr Kamishin, is of the opinion that ""the second army"" of the country is represented by Ukrainian railways. So he spoke about the importance of the roads and how quickly they rebuilt a destructive bridge.","Russian","Positive","Other",2022-06-15 10:01:03,TRUE,2022-06-15 10:01:03,1,"Other",1,111,9626463,9626463,0,3,0,0,1,1
"1283",2022-07-27,"zerkalo.az","Azerbaijan","The Ukrainian army released two villages in the Kherson region","As a result of a successful counter-attack on the south, the Ukrainian Armed Forces released Andreevka and Lozoy Herson region from the Russian forces, as reported on Facebook by the operational command ""South"" of the Ukrainian Armed Forces. In the course of the counter-offensive, the U.S.S.S.S.A.","Russian","Positive","Military",2022-07-27 07:10:47,TRUE,2022-07-27 07:10:47,1,"Military",1,153,13245047,13245047,0,3,1,0,0,0
"856",2022-04-19,"azeritimes.com","Azerbaijan","Bank of Russia allows further reduction in key rate","The Bank of Russia has confirmed a signal for further steps on the key rate: it allows its further reduction at the next meetings, Report informs citing Russian media that the first deputy chairman of the regulator, Vladimir Chistyukhin, said. ""We allow a further reduction in the key rate at the next meetings,"" he said during a meeting of the government commission to improve the stability of the Russian economy in the face of sanctions.","Russian","Positive","Economic",2022-04-19 12:00:00,FALSE,2022-04-19 00:35:33.407978,1,"Economic",1,54,4708800,4667733.40797806,0,3,1,0,0,0
